yacht_id,length_meters,beam_meters,draft_meters,year_built,engine_hours,fuel_capacity_l,water_capacity_l,num_cabins,num_berths,num_heads,engine_power_hp,cruise_speed_knots,max_speed_knots,range_nm,age_years,location,brand,condition,sale_price,asking_price_eur,length_to_beam_ratio,engine_hours_per_year,price_per_meter,age_to_length_ratio,fuel_per_meter,power_to_weight_ratio,size_category,age_category,speed_category,broker,listing_date,days_on_market,last_seen_date,listing_number,asking_price_usd,asking_price_gbp,sale_price_usd,sale_price_gbp,sale_to_ask_ratio
51,32.592671755158364,5.061655947735706,3.1600786117341078,2002,2241.8233740993696,1158.1511073729732,1001.2425476287748,2,6,1,1325.4918504720692,20.994971927885597,29.455161743115866,2109.8319254712096,22,Croatia,Bertram,Good,2331694.4521453828,2781632.804793048,6.439132191459684,101.90106245906226,71540.4514751495,0.6749983605292534,35.53409539644983,40.66840118016059,Large,Classic,Fast,Mediterranean Marine,2023-11-30,189,2024-06-06,YACHT-0050,3004163.429176492,2392204.2121220212,2518230.0083170137,2005257.2288450291,0.8382466758831812
52,26.919341756669468,6.593705300156113,1.8062958274312797,1996,3719.8393426343077,1882.1490404692536,1550.8887726808919,3,6,3,666.1145545532243,17.51732578993478,20.64665870194319,1913.5138004154028,28,French Riviera,Bertram,Good,1851375.4900290961,2479730.2056012526,4.082581876389308,132.85140509408242,68774.91681498504,1.0401443041623701,69.9180930010273,24.744830708506807,Medium,Classic,Moderate,Mediterranean Marine,2023-11-13,156,2024-04-17,YACHT-0051,2678108.622049353,2132567.976817077,1999485.529231424,1592182.9214250227,0.746603596571587
53,24.58462399755233,6.7410452794241085,1.9735068087397947,2004,4949.300850673994,1415.9662613928497,797.7936039053553,4,6,3,1134.9902407028428,14.88968151696338,23.704417783901672,1985.6721143681946,20,French Riviera,Princess,Good,1749078.9292712505,1848178.3952767064,3.6470047267881,247.46504253369972,71145.23815558011,0.8135166111139719,57.595603721001574,46.166670713200396,Medium,Mature,Moderate,Riviera Yacht Sales,2023-04-21,77,2023-07-07,YACHT-0052,1996032.6668988431,1589433.4199379676,1889005.2436129507,1504207.8791732753,0.9463799240058648
54,34.89341031072694,6.391010648735861,2.2570191769786683,2008,2531.21910383019,532.846621277865,860.5796603197869,5,15,5,870.08210729605,15.182803475990049,20.488338030009714,1426.0581969881746,16,Monaco,Azimut,Fair,2782130.4348831754,3242853.463975481,5.459764069964246,158.20119398938687,79732.25918900486,0.4585393017626963,15.270694854210255,24.935427622234137,Large,Mature,Moderate,Med Yacht Brokers,2023-06-26,290,2024-04-11,YACHT-0053,3502281.74109352,2788853.9790189136,3004700.8696738295,2392632.1739995307,0.8579266580465539
55,38.24799617996761,5.174542269231869,1.423303261221428,2006,667.0553378059939,1579.415969864446,711.2574700718028,6,10,2,319.84610622048416,23.585106766315217,14.469814536767977,1781.1075184491965,18,Sardinia,Princess,Excellent,2956035.450328749,3152768.1057839827,7.391570923556356,37.05862987811077,77286.02137533607,0.47061288950419583,41.294084072609934,8.362427791393777,Large,Mature,Slow,Mediterranean Marine,2023-01-09,90,2023-04-09,YACHT-0054,3404989.5542467013,2711380.570974225,3192518.2863550493,2542190.487282724,0.9376000235810832
56,37.45024095292959,4.992564948092923,1.8445937122228018,2008,789.887756445096,1187.8732897146526,1276.4182524530777,4,7,5,552.5443159962147,21.514437603432214,25.304547282913212,1804.8209662502186,16,Italian Coast,Fairline,Very Good,2853814.871757323,3244992.6090337276,7.501202556660772,49.3679847778185,76202.84407099601,0.42723356627024267,31.718708865122263,14.754092415338418,Large,Mature,Fast,Riviera Yacht Sales,2023-10-02,151,2024-03-01,YACHT-0055,3504592.017756426,2790693.643769006,3082120.061497909,2454280.7897112975,0.8794518865197394
57,23.28625981421889,5.961668893512832,2.1190233011642725,2009,41.95301758396879,1500.1107581985,776.67292011654,3,7,2,617.8908248912165,24.449804202504197,31.154364573750613,1228.9639867301985,15,Italian Coast,Viking,Very Good,1920481.2167823736,2327858.753297766,3.905996832457057,2.7968678389312527,82472.7213431546,0.6441566880929847,64.42042518492012,26.534567157664558,Medium,Mature,High-Performance,Med Yacht Brokers,2023-05-01,119,2023-08-28,YACHT-0056,2514087.4535615877,2001958.527836079,2074119.7141249636,1651613.8464328414,0.8249990314325213
58,27.526300993190283,7.759093528889047,3.199511344570182,2021,2861.6295198903576,2325.724915137622,744.0307519955195,6,6,3,1127.932404339835,32.658107049832296,25.475769719020818,1475.5277985283738,3,Monaco,Princess,Very Good,2444841.970307706,2738670.830782814,3.547618145174172,953.8765066301193,88818.39848051265,0.10898667426263225,84.491007916864,40.97653384735107,Medium,New,Fast,Med Yacht Brokers,2023-04-15,284,2024-01-24,YACHT-0057,2957764.4972454393,2355256.91447322,2640429.3279323224,2102564.094464627,0.8927111439708434
59,32.650107451228514,6.8154002318916485,2.71004906320154,2013,87.3596611217678,1612.3934513660793,1073.259144280761,2,13,3,1168.189342037773,22.499338016206988,30.51874794430003,1976.1962031827356,11,Sardinia,Fairline,Good,2478542.5545296166,3240425.215962723,4.790636843078886,7.941787374706164,75912.23270036612,0.33690547623561057,49.38401669196988,35.779035146600044,Large,Mature,High-Performance,Luxury Yacht Group,2023-06-05,119,2023-10-02,YACHT-0058,3499659.233239741,2786765.685727942,2676825.958891986,2131546.5968954703,0.7648818872041913
60,37.80436101697887,5.444078501870841,2.6548719290940355,2006,3999.817318946376,991.3325744050019,654.7181113409534,7,14,4,906.1561552335019,16.060397104498012,18.42524860559854,1490.7453602428823,18,Croatia,Fairline,Excellent,2909461.38929443,3486507.561186825,6.944124887983801,222.21207327479866,76960.99897013784,0.4761355440425446,26.22270414674566,23.96961966442244,Large,Mature,Slow,Luxury Yacht Group,2023-12-02,32,2024-01-03,YACHT-0059,3765428.1660817713,2998396.5026206695,3142218.300437985,2502136.79479321,0.8344916333134338
61,26.16660609723768,7.157548065972517,3.180718369734378,1996,252.6249992317402,1982.2075028081017,414.59188967724367,5,12,4,643.1680160956113,25.175634103374794,20.47576451834341,1805.7857751498786,28,French Riviera,Azimut,Excellent,2000915.8819947054,2036249.7359185156,3.6558058508381595,9.022321401133578,76468.299884177,1.0700661712088013,75.75332832397231,24.57972630097827,Medium,Classic,Moderate,Mediterranean Marine,2023-01-26,309,2023-12-01,YACHT-0060,2199149.714791997,1751174.7728899233,2160989.152554282,1720787.6585154466,0.9826475832995644
62,28.514728186689464,3.0,2.3901025692804825,1990,377.1859915693456,1681.2712850682192,1064.6901138637081,3,5,3,526.7056651849286,15.967438538294456,17.234217609460543,1948.3987413026503,34,Spanish Coast,Hatteras,Excellent,2072030.3552935151,2449097.30697139,9.504909395563155,11.093705634392519,72665.26763740041,1.1923662669129365,58.96150487778552,18.47135493407201,Medium,Classic,Slow,Med Yacht Brokers,2023-10-23,146,2024-03-17,YACHT-0061,2645025.091529101,2106223.683995395,2237792.7837169967,1781946.105552423,0.8460383952060425
63,21.149320207951774,7.723148550558156,2.812371879943112,2021,1294.5376301091276,932.4190854840458,622.5358376983563,5,7,3,1141.2743055984802,28.741684423923715,27.199345271870744,1925.0716995791036,3,Sardinia,Azimut,Good,1833168.7634670294,2375991.6384841395,2.7384323983284387,431.5125433697092,86677.43196671589,0.14184853085122104,44.087425804517,53.962694515797295,Medium,New,Fast,Mediterranean Marine,2023-01-25,127,2023-06-01,YACHT-0062,2566070.969562871,2043352.8090963599,1979822.264544392,1576525.1365816453,0.7715383900242065
64,20.430347007354634,3.3904293318328507,2.417422597654003,2002,2677.9088974003416,696.881116262672,507.3619916971961,6,11,1,414.6342773251827,10.142754206639946,23.094348220104408,2365.3251508409903,22,French Riviera,Bertram,Fair,1321128.4872332714,1590957.647024304,6.025887876657226,121.72313170001553,64665.00479691725,1.0768294827337155,34.11009690691033,20.29501883526111,Medium,Classic,Moderate,Riviera Yacht Sales,2023-12-21,191,2024-06-29,YACHT-0063,1718234.2587862483,1368223.5764409013,1426818.7662119332,1136170.4990206133,0.8303982759718866
65,36.500206579153584,5.456338587895302,2.7122898795197026,1995,299.3266715290255,1011.3312203906396,1430.014447571956,7,9,1,768.8329147257151,17.267255248321185,22.869648507210407,1209.3592489367973,29,Italian Coast,Bertram,Very Good,2704175.544658067,3180316.24033908,6.689505424045353,10.321609363069843,74086.58191547077,0.7945160512204557,27.707547851749492,21.063796257109946,Large,Classic,Moderate,Mediterranean Marine,2023-03-10,327,2024-01-31,YACHT-0064,3434741.5395662063,2735071.9666916085,2920509.588230713,2325590.968405938,0.8502851101278383
66,40.84992022856658,4.320495158060784,2.033793073910734,2003,1159.890846139082,1918.150900335861,746.4209590331864,4,10,5,1509.3413630960022,23.1106913655549,29.013917139109296,2321.2593032432173,21,French Riviera,Princess,Very Good,3174319.081923164,3556020.7917913636,9.454916331141476,55.23289743519438,77706.86121691235,0.5140768912766341,46.95605008781602,36.94845313407763,Superyacht,Classic,Fast,Med Yacht Brokers,2023-11-23,326,2024-10-14,YACHT-0065,3840502.455134673,3058177.880940573,3428264.6084770174,2729914.410453921,0.8926604392332825
67,29.42391902735733,4.0579777864186415,1.0,2004,1318.849550912511,1349.198933178477,948.2678246891999,5,10,4,644.063843588704,25.88760496912272,22.162102096678307,1737.1381430513957,20,Greek Islands,Azimut,Very Good,2201323.8940983326,2510163.754284758,7.250882231498201,65.94247754562555,74814.09570396176,0.679719108165187,45.85381477987481,21.88912506827782,Medium,Mature,Moderate,Luxury Yacht Group,2023-05-31,111,2023-09-19,YACHT-0066,2710976.854627539,2158740.828684892,2377429.8056261996,1893138.548924566,0.8769642579456233
68,38.02826318313619,7.741240181067779,2.3925766702509565,1993,477.2394885331557,1540.5712594777053,808.858472302333,2,5,4,418.49053109626595,16.615084368549088,31.478030280330223,1917.0240242375496,31,Greek Islands,Azimut,Very Good,2775929.588055705,3195328.6181392986,4.912425179125602,15.394822210746957,72996.486184168,0.8151831665493231,40.51121798696499,11.00472375193426,Large,Classic,High-Performance,Mediterranean Marine,2023-12-11,177,2024-06-05,YACHT-0067,3450954.907590443,2747982.611599797,2998003.955100162,2387299.4457279067,0.868746197901918
69,32.89308820038107,5.298448198032163,3.6381985088799524,2005,245.597534398594,830.7351646119157,534.1041528889015,3,7,3,270.3625924105464,15.708710160733382,26.413945527923186,1848.4758599109828,19,Spanish Coast,Hatteras,Excellent,2659812.5834160107,2659812.5834160107,6.208060732309797,12.926186020978632,80862.35525265141,0.5776289500169182,25.255614782995398,8.219434756734524,Large,Mature,Fast,Luxury Yacht Group,2023-03-06,35,2023-04-10,YACHT-0068,2872597.590089292,2287438.821737769,2872597.590089292,2287438.821737769,1.0
70,24.839041963159005,6.519755822596074,3.240972321793274,2017,3620.9175082050438,1931.6094895087117,1006.8300860065767,2,13,3,1521.2013268492096,20.741835958181888,22.803112955192887,1823.1768425800992,7,Croatia,Viking,Very Good,2239394.26347112,2679143.7853540326,3.8098116921913268,517.2739297435777,90156.22530017725,0.2818144117789375,77.76505601035876,61.242351017621324,Medium,Modern,Moderate,Mediterranean Marine,2023-05-30,214,2023-12-30,YACHT-0069,2893475.2881823555,2304063.655404468,2418545.80454881,1925879.0665851631,0.8358619181669631
71,32.89116484406731,5.929619131681224,3.2723179876729365,2005,1396.181358128101,492.4081678211314,894.3736951360173,5,13,5,904.5881298366639,29.544969251161927,15.690379968408251,1181.3144910144174,19,French Riviera,Sunseeker,Very Good,2552174.526408729,3189375.390052166,5.546927064562018,73.4832293751632,77594.53149525878,0.5776627276679468,14.970833965764783,27.502465605131267,Large,Mature,Slow,Riviera Yacht Sales,2023-11-16,281,2024-08-23,YACHT-0070,3444525.421256339,2742862.8354448625,2756348.488521428,2194870.092711507,0.8002113938575871
72,42.304292531727754,6.715561240834682,3.4889045774449743,1993,28.97129643735217,1172.3112419661575,602.1860505080203,7,9,4,539.2773174195663,12.308111833340934,28.97964566822216,1898.6428295802093,31,Greek Islands,Bertram,Very Good,3099483.4344817465,3332586.3871189984,6.299442595280349,0.9345579495920054,73266.40510905998,0.7327861582072397,27.711401652372203,12.747579149683553,Superyacht,Classic,Fast,Med Yacht Brokers,2023-09-02,54,2023-10-26,YACHT-0071,3599193.2980885184,2866024.2929223385,3347442.1092402865,2665555.753654302,0.9300534403134353
73,29.71339168712039,6.115232836590383,2.57092607276915,2015,3248.9132750716626,1709.2319295568968,929.9571013569016,4,6,1,743.2590142554748,18.429399514137668,26.697613785289153,780.5842908160973,9,Croatia,Princess,Excellent,2466975.6675871746,2894375.1617105436,4.858914203451233,360.9903638968514,83025.71761461058,0.30289372868534403,57.5239591479482,25.01427713409267,Medium,Modern,Fast,Mediterranean Marine,2023-02-27,70,2023-05-08,YACHT-0072,3125925.174647387,2489162.6390710673,2664333.720994149,2121599.07412497,0.852334452085755
74,42.51714924651205,4.075511663717146,2.6578525659244763,2017,7905.04483465346,938.6842774803273,645.7069717609994,4,12,2,601.1132546721054,21.30092509862893,26.98641085458963,2547.6330282187987,7,Sardinia,Bertram,Good,3408755.6962309037,4040606.6075106547,10.432346354208073,1129.2921192362087,80173.66537128652,0.16463944841208408,22.07778023963668,14.138136383201152,Superyacht,Modern,Fast,Riviera Yacht Sales,2023-06-05,198,2023-12-20,YACHT-0073,4363855.136111507,3474921.682459163,3681456.151929376,2931529.898758577,0.8436247393880735
75,10.0,7.49440022917071,2.00587848365252,2021,1862.4341318860158,1807.0646397252215,468.651391967441,2,7,5,240.9331879121579,16.020253183794,27.177781601815813,1690.9097749722941,3,Sardinia,Hatteras,Good,875355.7719368245,1077588.9713334348,1.334329591990118,620.8113772953386,87535.57719368246,0.3,180.70646397252216,24.09331879121579,Small,New,Fast,Riviera Yacht Sales,2023-04-22,32,2023-05-24,YACHT-0074,1163796.0890401097,926726.5153467539,945384.2336917706,752805.9638656691,0.812328072413026
76,36.57522003500179,5.259365125258031,2.24714171517836,1991,1401.183191507845,1065.4030107241988,438.29982369436306,6,13,2,1036.435230036136,16.003068911450356,21.825483587659775,2079.9853333207407,33,Greek Islands,Princess,Very Good,2469906.7632054104,2843441.483418161,6.954303259788864,42.46009671235894,67529.51208063154,0.9022502111653635,29.129093678852193,28.33708803513109,Large,Classic,Moderate,Riviera Yacht Sales,2023-05-03,200,2023-11-19,YACHT-0075,3070916.8020916143,2445359.6757396185,2667499.3042618437,2124119.816356653,0.8686328794205687
77,30.69637654590537,3.665127152010373,2.9926169198169132,2020,4214.297541264285,886.9647035918465,881.0175862888937,6,5,1,810.1438467184423,18.83304192695774,24.091755532194206,1840.908679148587,4,Croatia,Bertram,Good,2445105.2846560352,2943817.9825379774,8.375255556705033,1053.5743853160714,79654.52472865861,0.13030853964206943,28.894768809778622,26.39216539147219,Large,New,Moderate,Luxury Yacht Group,2023-12-19,86,2024-03-14,YACHT-0076,3179323.421141016,2531683.4649826605,2640713.707428518,2102790.5448041903,0.8305898323740848
78,27.60794119627306,5.357827258551131,3.463107549735053,1992,6094.758194939847,2143.2410323222375,685.1807210214666,7,9,1,1011.4951336153817,21.463549130247372,22.248692378524137,1518.2925044831713,32,Croatia,Princess,Very Good,1858045.9827095673,1920923.1078558748,5.152824057963158,190.46119359187023,67301.14243217798,1.1590867921842665,77.63132415725244,36.63783280413277,Medium,Classic,Moderate,Luxury Yacht Group,2023-12-28,112,2024-04-18,YACHT-0077,2074596.956484345,1651993.8727560523,2006689.6613263327,1597919.545130228,0.9672672347533522
79,30.73408621228402,8.251139685951467,2.3884429794552005,1997,2809.217426658187,1576.9650965495025,1250.5112057131885,4,4,2,801.9651460477531,19.02469176751669,32.50038690246381,1229.6252175308987,27,Greek Islands,Azimut,Very Good,2155661.2634556936,2260371.1422590953,3.724829221424091,104.04508987622914,70139.10381347546,0.8785034249434899,51.309971790188115,26.09367138845397,Large,Classic,High-Performance,Riviera Yacht Sales,2023-07-22,359,2024-07-15,YACHT-0078,2441200.833639823,1943919.182342822,2328114.164532149,1853868.6865718965,0.9536758026831156
80,14.099448683192858,7.27533261317024,2.1398485881188707,2013,1179.2071760588847,1759.518039024813,787.1125659986129,2,9,5,839.3735707395651,27.327828261829826,23.349278240880103,1134.831382994056,11,Monaco,Viking,Very Good,1383389.105030842,1650541.878206398,1.9379799430295732,107.20065236898951,98116.53888849572,0.7801723490871291,124.7933928879243,59.53236822232164,Small,Mature,Moderate,Riviera Yacht Sales,2023-01-04,208,2023-07-31,YACHT-0079,1782585.22846291,1419466.0152575024,1494060.2334333092,1189714.630326524,0.8381423842054438
81,28.242624897299905,5.477021798388211,2.5004223670852777,2004,1794.061794566967,2009.1047922763485,564.4390119639254,2,15,2,129.55328538822653,22.96301889200875,21.28455885220037,1889.6832571889051,20,Italian Coast,Azimut,Good,1977462.904267775,2228680.942430448,5.15656609320255,89.70308972834835,70016.9658967084,0.7081494752250196,71.1373252161284,4.58715455306749,Medium,Mature,Moderate,Mediterranean Marine,2023-05-09,162,2023-10-18,YACHT-0080,2406975.417824884,1916665.610490185,2135659.936609197,1700618.0976702864,0.887279496414273
82,32.85690057209397,5.476113443522356,2.980965399143292,2020,2414.1911168891293,200.0,847.3452915931736,2,13,5,1072.3543256021985,21.91582011607536,32.912584469774245,1863.496057524398,4,Croatia,Fairline,Very Good,2657320.7743244153,2657320.7743244153,6.000040158218433,603.5477792222823,80875.57645596468,0.12174002813269857,6.087001406634929,32.637111441758165,Large,New,High-Performance,Mediterranean Marine,2023-01-26,115,2023-05-21,YACHT-0081,2869906.4362703688,2285295.865918997,2869906.4362703688,2285295.865918997,1.0
