yacht_id,builder,length_m,price_eur,segment,age_years,location,cabins,crew_count,annual_crew_cost_eur,annual_maintenance_cost,operating_cost_ratio,charter_rate_weekly_eur,charter_demand_score,annual_charter_revenue,roi_years,fuel_consumption_lph,estimated_range_nm,efficiency_score,total_cost_5yr,investment_grade,beam_m,draft_m,gt,year_built,crew,max_speed_knots,cruise_speed_knots,fuel_capacity_l,recent_refit,price_per_meter,market_segment_score,builder_reputation_score,location_premium_mult,age_depreciation_factor,condition_factor,price_per_cabin,price_per_gt,length_to_beam_ratio,volume_efficiency,cabins_per_10m,crew_cost_per_1m_eur,maintenance_rate,fuel_efficiency,charter_yield_annual,efficiency_per_length,age_squared,log_length,log_price,log_price_per_meter,segment_encoded,builder_encoded,location_encoded,total_annual_cost,investment_return_10yr,break_even_charter_years,net_present_value,is_luxury_segment,is_large_yacht,is_efficient,is_good_investment,overall_quality_score,investment_attractiveness
YHT260,Lürssen,92.6,232340000.0,Ultra-Luxury,1.7,South of France,15,,605000.0,14808400.0,0.066338753498929,275000.0,1.12,5496900.0,42.3,0.1,3134793.0,25215962.2,309411200.0,B-Grade,17.4,7.7,128.0,2023.0,11.0,18.0,14.6,379045.0,0.0,2509071.2742980565,100.0,125.0,1.12,0.889,0.92,15489333.333333334,1815156.25,5.32183908045977,0.0794419205084283,1.6198704103671706,6533.477321814255,0.06373590427821296,31347930.0,0.02365886201256779,272310.6069114471,2.8899999999999997,4.528289141652134,19.263712374049604,14.73542323239747,3,11,9,15413400.0,77071200.0,42.26745984100129,192667500.0,1,1,0,0,5043269.9,30.2
YHT246,Sunseeker,110.8,230670000.0,Ultra-Luxury,24.2,Greek Islands,15,35.0,1866462.283727834,16579117.01316068,0.0799652286681775,221351.1814806892,0.6441896452525578,2851842.7814855943,80.88454296903365,317.00443484226986,3409.385067835986,10.755007479729343,322897896.4844426,B-Grade,,,,,,,,,,2081859.2057761734,,,,,,15378000.0,,,,1.3537906137184117,16845.327470467815,0.07187374610118645,10.755007479729343,0.01236330160612821,0.09706685451019263,585.64,4.707726774313183,19.256498675676472,14.54877190136329,3,14,5,18445579.296888515,92227896.48444259,80.88454296903365,230569741.21110645,1,1,0,0,,
YHT020,Amels,87.8,228280000.0,Ultra-Luxury,4.5,Spanish Coast,12,35.0,1677846.8522663242,16818206.791689377,0.0810235397054306,241143.55469747112,0.8654149488066842,4173784.740871477,54.69376457405316,323.78033062215104,5395.356089308137,16.663631416216177,320760268.21977854,B-Grade,,,,,,,,,,2600000.0,,,,,,19023333.333333332,,,,1.366742596810934,19109.87303264606,0.07367358853902829,16.663631416216177,0.018283619856629914,0.18979079061749632,20.25,4.475061500641071,19.246083503632782,14.77102200299171,3,2,10,18496053.6439557,92480268.21977854,54.693764574053155,231200670.54944625,1,1,0,0,,
YHT047,Abeking,96.1,226170000.0,Ultra-Luxury,4.9,Greek Islands,13,35.0,1844388.215082037,13522604.04776476,0.0679444323422505,253871.4173803187,0.944714248405407,4796718.905241263,47.15098059068446,350.53864851747244,5106.714953436154,14.568193764179508,303004961.314234,B-Grade,,,,,,,,,,2353485.9521331945,,,,,,17397692.307692308,,,,1.3527575442247661,19192.385172549813,0.05978955673946482,14.568193764179508,0.021208466663311946,0.1515941078478617,24.010000000000005,4.565389315976247,19.236797486855995,14.671408170879747,3,0,5,15366992.262846796,76834961.31423402,47.15098059068446,192087403.28558496,1,1,0,0,,
YHT043,Lürssen,105.4,225620000.0,Ultra-Luxury,13.3,Monaco,15,35.0,1904761.5505820576,21901664.50780798,0.1055155839836452,259334.72366838844,0.7603052243501304,3943470.905209463,57.21355765601012,289.6477740192766,5333.84265842207,18.41492715240785,344652130.2919502,B-Grade,,,,,,,,,,2140607.210626186,,,,,,15041333.333333334,,,,1.4231499051233396,18071.741466622938,0.09707324043882626,18.41492715240785,0.01747837472391394,0.1747146788653496,176.89000000000001,4.657762636107262,19.234362726141047,14.576600090033786,3,11,7,23806426.05839004,119032130.29195023,57.21355765601011,297580325.7298755,1,1,0,0,,
YHT603,Custom,110.1,218310000.0,Ultra-Luxury,6.0,Italian Riviera,18,,550000.0,14193200.0,0.067533323961196,236000.0,1.1,4716200.0,46.3,0.1,5744342.0,53972778.7,292026600.0,B-Grade,21.7,8.8,283.0,2019.0,10.0,18.0,15.1,569534.0,1.0,1982833.7874659402,100.0,105.0,1.1,0.658,0.989,12128333.333333334,771413.4275618375,5.073732718894009,0.11845117760561201,1.6348773841961852,4995.458673932789,0.06501397095872842,57443420.0,0.02160322477211305,490215.97366030887,36.0,4.701389043728634,19.201426628991378,14.500037585262744,3,6,6,14743200.0,73716600.0,46.28938552224248,184290000.0,1,1,1,0,10794627.2,30.2
YHT069,Abeking,77.1,213490000.0,Ultra-Luxury,14.6,Greek Islands,11,25.0,1420204.5031309542,21247647.13828619,0.1061775804085303,172506.00000542673,0.8889067727422637,3066835.034870016,69.61248243632659,300.57489645869634,3481.099484689716,11.58147112650864,326829258.2070857,B-Grade,,,,,,,,,,2769001.2970168614,,,,,,19408181.818181816,,,,1.4267185473411157,18420.29186940278,0.09952525710003367,11.58147112650864,0.014365239753009584,0.15021363328804982,213.16,4.345103280569283,19.179100551128506,14.833997270559223,3,0,5,22667851.641417142,113339258.20708573,69.61248243632659,283348145.51771426,1,1,0,0,,
YHT839,Feadship,101.5,211500000.0,Ultra-Luxury,6.3,Fort Lauderdale,16,,495000.0,10026600.0,0.0497468654693678,224000.0,1.188,4476900.0,47.2,0.1,3913092.0,30790780.7,264111100.0,B-Grade,18.4,6.6,164.0,2018.0,9.0,18.0,15.2,473410.0,0.0,2083743.842364532,100.0,125.0,1.12,0.645,0.993,13218750.0,1289634.1463414633,5.516304347826088,0.08781323623902335,1.5763546798029557,4876.847290640394,0.04740709219858156,39130920.0,0.02116737588652482,303357.44532019703,39.69,4.620058798481842,19.169735556450608,14.549676757968765,3,7,4,10521600.0,52611100.0,47.242511559337935,131520000.0,1,1,0,0,6158233.6,30.2
YHT334,Feadship,107.5,203580000.0,Ultra-Luxury,9.1,South of France,17,,495000.0,15800700.0,0.0800469526616017,219000.0,1.12,4380700.0,46.5,0.1,5501718.0,54460393.7,285055500.0,B-Grade,19.3,8.5,219.0,2015.0,9.0,18.0,15.1,506023.0,0.0,1893767.441860465,100.0,125.0,1.12,0.529,0.75,11975294.11764706,929589.0410958905,5.569948186528497,0.10555488613085914,1.5813953488372092,4604.6511627906975,0.077614205717654,55017180.0,0.021518322035563416,506608.31348837214,82.80999999999999,4.677490847567717,19.131569605988467,14.454078758420751,3,7,9,16295700.0,81475500.0,46.4720250188326,203696250.0,1,1,1,0,10892156.2,30.19
YHT645,Oceanco,85.9,197060000.0,Ultra-Luxury,3.0,Caribbean,14,,550000.0,10242400.0,0.0547661819498272,230000.0,1.372,4596500.0,42.9,0.1,3237268.0,27413810.9,251026100.0,B-Grade,13.2,5.1,71.0,2021.0,10.0,18.0,14.0,410418.0,1.0,2294062.8637951105,100.0,115.0,1.2,0.81,0.973,14075714.285714285,2775492.9577464787,6.507575757575759,0.0626168553991604,1.629802095459837,6402.793946449359,0.051976047904191615,32372680.0,0.023325383132041,319136.3317811408,9.0,4.45318382899021,19.099018808858602,14.645834979868393,3,12,1,10792400.0,53966100.0,42.87175024475144,134905000.0,1,1,0,0,5482836.7,30.2
YHT185,Oceanco,86.8,196100000.0,Ultra-Luxury,6.5,Greek Islands,12,35.0,1885894.012567976,18736641.043962125,0.1051633608186134,205518.50697503265,0.876910625807141,3604427.2513285023,54.4053149991368,293.5930538361136,4577.308453973109,15.590656502821098,299212675.2826505,B-Grade,,,,,,,,,,2259216.589861751,,,,,,16341666.666666666,,,,1.382488479262673,21726.88954571401,0.09554635922469212,15.590656502821098,0.018380557120492108,0.17961585832743202,42.25,4.463606621666305,19.094135291166573,14.63052866950027,3,12,5,20622535.0565301,103112675.28265047,54.4053149991368,257781688.20662624,1,1,0,0,,
YHT502,Lazzara,75.5,191820000.0,Ultra-Luxury,2.6,Singapore,12,,660000.0,13243900.0,0.0724822597363746,204000.0,1.084,4078100.0,47.0,0.1,3482718.0,26370623.0,261344400.0,B-Grade,12.5,4.6,55.0,2022.0,12.0,18.0,15.2,437213.0,1.0,2540662.2516556294,100.0,105.0,1.15,0.832,0.995,15985000.0,3487636.3636363638,6.04,0.05827814569536424,1.589403973509934,8741.721854304637,0.06904337399645501,34827180.0,0.02126003544990095,349279.77483443706,6.760000000000001,4.324132656254979,19.072067990264078,14.7479353340091,3,10,8,13903900.0,69524400.0,47.036610186116086,173798750.0,1,1,0,0,5274196.1,30.2
YHT099,Oceanco,113.4,191680000.0,Ultra-Luxury,1.9,South of France,16,35.0,1925894.8549124305,17170493.555068534,0.0996264003024883,166636.90029843946,0.9473871903591652,3157393.2956779776,60.7083065205664,271.0397219916751,3640.5868563575714,13.43193104540371,287161942.0499048,B-Grade,,,,,,,,,,1690299.823633157,,,,,,11980000.0,,,,1.4109347442680775,16983.199778769227,0.08957895218629243,13.43193104540371,0.01647221043237676,0.1184473637160821,3.61,4.730921391293652,19.07133787289136,14.340416481597707,3,12,9,19096388.409980964,95481942.04990482,60.708306520566396,238704855.12476206,1,1,0,0,,
YHT388,Lürssen,101.1,185620000.0,Ultra-Luxury,6.9,St. Barts,16,,495000.0,8791500.0,0.0500289206747367,215000.0,1.331,4296400.0,43.2,0.1,4958430.0,45349725.4,232055900.0,B-Grade,17.4,6.7,151.0,2018.0,9.0,18.0,15.6,505898.0,1.0,1836003.956478734,100.0,125.0,1.22,0.619,0.951,11601250.0,1229271.523178808,5.810344827586207,0.08583739781938904,1.5825914935707222,4896.142433234421,0.04736289192974895,49584300.0,0.02314621269259778,448563.0603363007,47.61000000000001,4.616110126026426,19.03921213113152,14.423102005105095,3,11,11,9286500.0,46435900.0,43.203612326599014,116081250.0,1,1,1,0,9070022.6,30.2
YHT026,Abeking,88.5,184860000.0,Ultra-Luxury,8.0,Italian Riviera,12,35.0,1944411.4531992264,9661744.962323008,0.0627834924565738,160630.02055613333,0.998749700738379,3208583.6992007564,57.61420530997766,312.6586363551102,4046.7880857377504,12.9431514603726,242890782.0776112,B-Grade,,,,,,,,,,2088813.559322034,,,,,,15405000.0,,,,1.3559322033898304,21970.750883607077,0.052265200488602226,12.943151460372599,0.017356830570165294,0.14625029898726102,64.0,4.483002552013883,19.035109339800904,14.552106787787022,3,0,6,11606156.415522235,58030782.07761121,57.61420530997766,145076955.19402793,1,1,0,0,,
YHT549,Oceanco,74.9,182650000.0,Ultra-Luxury,6.4,Spanish Coast,12,,550000.0,8064600.0,0.0471658811618544,185000.0,1.08,3708900.0,49.2,0.1,3487835.0,26994652.0,225718800.0,B-Grade,13.8,5.4,68.0,2018.0,10.0,22.0,19.6,486916.0,0.0,2438584.7797062746,100.0,115.0,1.08,0.639,0.969,15220833.333333334,2686029.411764706,5.4275362318840585,0.06578820069271105,1.6021361815754336,7343.124165554072,0.044153298658636736,34878350.0,0.020306049822064055,360409.23898531374,40.96000000000001,4.316153890523174,19.023082311205567,14.706928420682392,3,12,10,8614600.0,43068800.0,49.24640729057133,107682500.0,1,1,0,0,5399004.9,30.2
YHT786,Oceanco,104.5,181150000.0,Ultra-Luxury,3.7,Singapore,17,,605000.0,9522400.0,0.0559058408700412,176000.0,1.088,3525600.0,51.4,0.1,4641299.0,36727647.9,231788300.0,B-Grade,17.7,6.9,153.0,2021.0,11.0,18.0,15.3,586364.0,1.0,1733492.8229665072,100.0,115.0,1.15,0.77,0.964,10655882.352941176,1183986.9281045753,5.903954802259888,0.08271835212067148,1.6267942583732056,5789.473684210527,0.052566381451835495,46412990.0,0.019462324040850125,351460.7454545454,13.690000000000001,4.6491870714048655,19.01483597530536,14.365648903900494,3,12,8,10127400.0,50638300.0,51.381325164511004,126592500.0,1,1,0,0,7345604.1,30.2
YHT484,Custom,106.2,178570000.0,Ultra-Luxury,2.3,Greek Islands,17,,495000.0,10718500.0,0.062797279064833,216000.0,1.05,4318200.0,41.4,0.1,4403366.0,36475455.7,234633200.0,B-Grade,16.0,5.8,129.0,2022.0,9.0,18.0,14.1,541336.0,0.0,1681450.0941619584,100.0,105.0,1.05,0.854,0.886,10504117.647058824,1384263.5658914729,6.6375,0.0759180790960452,1.60075329566855,4661.016949152542,0.06002408019264154,44033660.0,0.024182113456907656,343460.0348399247,5.289999999999999,4.665324108807838,19.000491239173307,14.33516713036547,3,6,5,11213500.0,56063200.0,41.35287851419573,140168750.0,1,1,0,0,7295162.6,30.2
YHT652,Oceanco,88.8,178450000.0,Ultra-Luxury,11.7,St. Barts,14,,495000.0,8271900.0,0.0491278272035941,181000.0,1.217,3612600.0,49.4,0.1,4709115.0,45390011.1,222285300.0,B-Grade,15.7,6.0,118.0,2013.0,9.0,18.0,13.7,460655.0,1.0,2009572.0720720722,100.0,115.0,1.22,0.441,0.847,12746428.57142857,1512288.1355932204,5.656050955414012,0.08463877890629484,1.5765765765765765,5574.324324324324,0.046354160829363965,47091150.0,0.020244326141776407,511148.7736486487,136.89,4.486386649998124,18.999819007900445,14.51343235790232,3,12,11,8766900.0,43835300.0,49.396556496705976,109586250.0,1,1,0,0,9078076.7,30.2
YHT634,Lürssen,89.4,174100000.0,Ultra-Luxury,2.3,Croatia,14,,440000.0,10227000.0,0.0612681731882346,190000.0,1.03,3806300.0,45.7,0.1,3695272.0,32056011.5,227438300.0,B-Grade,14.9,5.8,93.0,2022.0,8.0,18.0,13.7,415570.0,1.0,1947427.293064877,100.0,125.0,1.03,0.85,0.869,12435714.285714285,1872043.0107526882,6.0,0.06981667492455294,1.565995525727069,4921.700223713647,0.0587421022400919,36952720.0,0.021862722573233774,358568.36129753914,5.289999999999999,4.493120682179469,18.97514040473842,14.482019722558949,3,11,2,10667000.0,53338300.0,45.73995743898274,133337500.0,1,1,0,0,6411279.8,30.2
YHT376,Oceanco,106.7,169230000.0,Ultra-Luxury,9.8,St. Barts,17,,550000.0,9550100.0,0.0596829410204447,154000.0,1.055,3077400.0,55.0,0.1,3948224.0,29780762.7,219729300.0,B-Grade,18.5,7.8,200.0,2015.0,10.0,18.0,15.1,479284.0,1.0,1586035.6138706654,100.0,115.0,1.22,0.503,0.776,9954705.88235294,846150.0,5.767567567567568,0.10131968894855492,1.593252108716026,5154.639175257732,0.05643266560302547,39482240.0,0.018184719021450097,279107.4292408622,96.04000000000002,4.670021158307708,18.946769294384268,14.276748136076561,3,12,11,10100100.0,50499300.0,54.991226359914215,126251250.0,1,1,0,0,5956227.0,30.2
YHT023,Amels,82.7,166810000.0,Ultra-Luxury,2.9,Monaco,11,35.0,1936817.4358203865,11664228.737241294,0.081536155944258,193285.3098625687,0.6594650911012452,2549298.2895410256,65.43369235540985,283.3528885379154,4417.359813446501,15.58960572535478,234815230.8653084,B-Grade,,,,,,,,,,2017049.5767835549,,,,,,15164545.454545455,,,,1.3301088270858523,23419.79970762257,0.06992523671986868,15.58960572535478,0.015282646661117593,0.18850792896438667,8.41,4.415219602029645,18.932365998130237,14.517146396100593,3,2,7,13601046.17306168,68005230.8653084,65.43369235540985,170013077.163271,1,1,0,0,,
YHT004,Oceanco,96.2,165440000.0,Ultra-Luxury,3.7,Italian Riviera,13,35.0,2191530.2248714045,14375883.2949074,0.1001415227259357,195187.47679116813,0.9679422465651042,3778604.095732348,43.78336438761927,280.03291918522416,5104.813841539775,18.229334809609515,248277067.59889403,B-Grade,,,,,,,,,,1719750.5197505197,,,,,,12726153.846153846,,,,1.3513513513513513,22780.97946851772,0.08689484583478845,18.229334809609515,0.022839724950026282,0.18949412484001574,13.690000000000001,4.566429357671661,18.924119149284337,14.357689791612678,3,12,6,16567413.519778805,82837067.59889403,43.78336438761927,207092668.99723506,1,1,0,0,,
YHT019,Heesen,92.8,163990000.0,Ultra-Luxury,6.2,South of France,13,35.0,1766095.786783788,12230504.368020467,0.0853503271833907,140298.50721711072,0.6052377826353335,1698279.1483026282,96.56245274158984,287.2522574538697,5459.89036887654,19.0073018651676,233973000.77402127,B-Grade,,,,,,,,,,1767133.6206896552,,,,,,12614615.384615384,,,,1.4008620689655173,19031.20459896323,0.07458079375584162,19.007301865167598,0.010355992123316228,0.20482006320223708,38.440000000000005,4.530446639792155,18.91531600831963,14.384869368527474,3,9,9,13996600.154804256,69983000.77402127,96.56245274158985,174957501.9350532,1,1,0,0,,
YHT010,Abeking,86.3,163260000.0,Ultra-Luxury,7.1,Monaco,12,35.0,2019948.007627544,14349297.799720643,0.1002648891789059,194608.0472964428,0.7809758064530774,3039683.533591961,53.70953857393089,307.648194923681,5309.817076884885,17.259379916732826,245106229.03674096,B-Grade,,,,,,,,,,1891772.8852838934,,,,,,13605000.0,,,,1.3904982618771728,23406.118280736315,0.08789230552321844,17.259379916732826,0.018618666749920135,0.19999281479412312,50.41,4.457829598089382,18.910854579987483,14.453024981898102,3,0,7,16369245.807348188,81846229.03674096,53.70953857393089,204615572.59185234,1,1,0,0,,
YHT802,Feadship,72.0,161860000.0,Ultra-Luxury,0.3,South of France,11,,550000.0,12165800.0,0.0785595816368941,194000.0,1.12,3877900.0,41.7,0.1,4391358.0,37774769.4,225440000.0,B-Grade,13.8,5.9,65.0,2024.0,10.0,22.0,16.7,472050.0,1.0,2248055.5555555555,100.0,125.0,1.12,0.976,0.95,14714545.454545455,2490153.846153846,5.217391304347826,0.06541867954911433,1.527777777777778,7638.888888888889,0.07516248609909798,43913580.0,0.02395835907574447,524649.575,0.09,4.276666119016055,18.90224232203183,14.625576203015775,3,7,9,12715800.0,63580000.0,41.739085587560275,158947500.0,1,1,0,0,7555031.4,30.2
YHT543,Oceanco,96.8,160650000.0,Ultra-Luxury,5.0,Spanish Coast,16,,495000.0,11244100.0,0.0730740700977625,170000.0,1.08,3401800.0,47.2,0.1,5536743.0,54772900.9,219342300.0,B-Grade,16.7,7.0,138.0,2019.0,9.0,18.0,14.1,539612.0,1.0,1659607.438016529,100.0,115.0,1.08,0.703,0.864,10040625.0,1164130.4347826086,5.796407185628743,0.08536645716830801,1.6528925619834711,5113.636363636364,0.06999128540305011,55367430.0,0.02117522564581388,565835.7530991735,25.0,4.572646994282532,18.894738643526143,14.32209164924361,3,12,10,11739100.0,58692300.0,47.2249985301899,146738750.0,1,1,1,0,10954654.7,30.2
YHT573,Lürssen,76.9,159830000.0,Ultra-Luxury,6.5,Fort Lauderdale,12,,605000.0,12092700.0,0.07944428438306,203000.0,1.188,4054500.0,39.4,0.1,6060886.0,58725563.2,223319700.0,B-Grade,13.5,5.1,76.0,2018.0,11.0,18.0,16.2,587040.0,0.0,2078413.524057217,100.0,125.0,1.12,0.634,0.856,13319166.666666666,2103026.3157894737,5.696296296296297,0.07320714732938399,1.5604681404421326,7867.360208062418,0.07565976349871739,60608860.0,0.02536757805167991,763661.4200260078,42.25,4.3425058765115985,18.889621308344836,14.547115431833237,3,11,4,12697700.0,63489700.0,39.42039708965347,158721250.0,1,1,1,0,11745190.1,30.2
YHT532,Oceanco,75.3,156670000.0,Ultra-Luxury,1.1,Caribbean,12,,605000.0,6630300.0,0.0461807755846492,171000.0,1.107,3415000.0,45.9,0.1,3502563.0,32805180.3,192849200.0,B-Grade,11.9,4.3,51.0,2023.0,11.0,18.0,14.6,376622.0,1.0,2080610.8897742364,100.0,115.0,1.2,0.929,0.982,13055833.333333334,3071960.7843137253,6.3277310924369745,0.056915196357427436,1.593625498007968,8034.52855245684,0.04232016340077871,35025630.0,0.021797408565775195,435659.7649402391,1.2100000000000002,4.321480134805848,18.86965224036967,14.548172105563822,3,12,1,7235300.0,36179200.0,45.87701317715959,90441250.0,1,1,0,0,6561110.6,30.2
YHT396,Lürssen,88.1,154960000.0,Ultra-Luxury,12.8,Caribbean,14,,495000.0,10404100.0,0.0703349122853936,187000.0,1.24,3740200.0,41.4,0.1,4366768.0,33792089.0,209455100.0,B-Grade,14.4,5.5,94.0,2012.0,9.0,18.0,15.4,567903.0,0.0,1758910.3291713963,100.0,125.0,1.2,0.409,0.858,11068571.42857143,1648510.6382978724,6.118055555555555,0.07409509395888511,1.5891032917139616,5618.615209988649,0.06714055240061952,43667680.0,0.02413655136809499,383565.1418842225,163.84000000000003,4.478472532942134,18.858677577063016,14.380205044120881,3,11,1,10899100.0,54495100.0,41.4309395219507,136238750.0,1,1,0,0,6758495.3,30.2
YHT491,Lürssen,72.5,153920000.0,Ultra-Luxury,1.0,Monaco,12,,605000.0,8276600.0,0.0577011818990736,181000.0,1.15,3627800.0,42.4,0.1,5226665.0,49861412.9,198332300.0,B-Grade,12.7,4.6,59.0,2023.0,11.0,22.0,19.5,530137.0,0.0,2123034.4827586208,100.0,125.0,1.15,0.932,0.854,12826666.666666666,2608813.559322034,5.708661417322835,0.06407819712191148,1.6551724137931034,8344.827586206897,0.0537720893970894,52266650.0,0.023569386694386695,687743.6262068965,1.0,4.283586561860629,18.85194354488167,14.568356983021042,3,11,7,8881600.0,44412300.0,42.42791774629252,111020000.0,1,1,1,0,9972360.1,30.2
YHT564,Feadship,69.7,151060000.0,Luxury,1.6,Monaco,11,,440000.0,7390700.0,0.0518383927543282,167000.0,1.15,3342200.0,45.2,0.1,4019234.0,39133195.8,190212300.0,B-Grade,10.8,4.5,44.0,2023.0,8.0,22.0,17.5,421851.0,0.0,2167288.3787661404,75.0,125.0,1.15,0.893,0.919,13732727.272727273,3433181.8181818184,6.453703703703703,0.05845156490780593,1.5781922525107603,6312.769010043041,0.04892559247980935,40192340.0,0.022124983450284654,561451.8766140601,2.5600000000000005,4.244200317766478,18.833187666849575,14.588987349083098,2,7,7,7830700.0,39152300.0,45.197773921369155,97883750.0,0,1,0,0,7826706.7,22.7
YHT622,Amels,69.8,148930000.0,Luxury,1.2,Spanish Coast,11,,550000.0,7760800.0,0.0558019937722686,179000.0,1.08,3570200.0,41.7,0.1,4602310.0,39291541.7,190487300.0,B-Grade,10.7,4.6,44.0,2023.0,10.0,22.0,18.5,514395.0,0.0,2133667.6217765044,75.0,115.0,1.08,0.92,0.956,13539090.909090908,3384772.727272727,6.5233644859813085,0.05891331708753984,1.5759312320916907,7879.656160458453,0.0521103874303364,46023100.0,0.02397233599677701,562916.0702005732,1.44,4.2456340097683265,18.81898695486205,14.573352945093724,2,2,10,8310800.0,41557300.0,41.71474987395664,103885000.0,0,1,0,0,7858372.8,22.7
YHT234,Heesen,84.4,148930000.0,Ultra-Luxury,3.2,Italian Riviera,12,35.0,1810969.939168982,10451035.163250616,0.0823340166683649,163015.45600463598,0.7402847261806841,2413557.044232226,61.70560598760406,323.2165357475704,5281.0029037728855,16.338900766813822,210240025.512098,B-Grade,,,,,,,,,,1764573.4597156397,,,,,,12410833.333333334,,,,1.4218009478672986,21456.989800580355,0.07017414331061986,16.338900766813822,0.016205982973425275,0.19358887164471353,10.240000000000002,4.4355674016019115,18.81898695486205,14.383419553260138,3,9,6,12262005.102419598,61310025.512098014,61.70560598760406,153275063.78024498,1,1,0,0,,
